Run_ID,Time_s,Throttle_Cmd,Ambient_C,RPM,CHT_C,EGT_C,Oil_Press_bar,Oil_Temp_C,Fuel_Flow_Lph,Vibration_g,Alternator_V,Fault_ID,Fault_Label
manual_Misfire_0,557.4,0.2383,7.1,2946.7452,98.0685,431.1281,5.3627,74.3697,13.5595,0.0301,13.7817,1,Misfire
manual_Misfire_0,557.5,0.238,7.08,2505.5178,97.3591,325.4866,5.3391,74.6678,14.3826,0.4361,13.7806,1,Misfire
manual_Misfire_0,557.6,0.2377,7.11,2907.0654,99.8223,435.6414,5.4215,74.2171,14.4893,0.0248,13.7775,1,Misfire
manual_Misfire_0,557.7,0.2374,7.17,2918.0659,97.6076,434.1017,5.331,74.4082,14.449,0.0116,13.7651,1,Misfire
manual_Misfire_0,557.8,0.2372,7.03,2531.9584,97.0253,353.2373,5.3013,74.3556,14.3304,0.4504,13.7891,1,Misfire
manual_Misfire_0,557.9,0.2369,7.16,2902.3237,96.2083,437.8696,5.3605,75.3427,14.2538,0.0171,13.9126,1,Misfire
manual_Misfire_0,558.0,0.2366,7.07,2678.3372,98.2694,322.1135,5.3069,73.9503,13.8904,0.3701,13.7186,1,Misfire
manual_Misfire_0,558.1,0.2363,7.31,2949.4837,96.0104,434.0767,5.3216,73.0596,13.7781,0.027,13.899,1,Misfire
manual_Misfire_0,558.2,0.2361,7.14,2901.2572,95.5175,433.6099,5.3335,74.3609,14.7914,0.019,13.8524,1,Misfire
manual_Misfire_0,558.3,0.2358,7.22,2907.7168,97.7572,441.2969,5.2982,73.2956,14.1731,0.0289,13.8248,1,Misfire
manual_Misfire_0,558.4,0.2355,7.25,2679.1107,100.7867,377.382,5.2001,74.1657,14.1815,0.3216,13.7145,1,Misfire
manual_Misfire_0,558.5,0.2353,7.19,2639.2042,97.9879,382.3061,5.3286,72.8875,13.7435,0.3996,13.8208,1,Misfire
manual_Misfire_0,558.6,0.235,7.22,2900.002,97.7723,442.4205,5.2783,74.3171,13.4297,0.0157,13.7855,1,Misfire
manual_Misfire_0,558.7,0.2347,7.22,2905.5843,95.9455,436.4223,5.3829,74.0715,13.827,0.0143,13.7428,1,Misfire
manual_Misfire_0,558.8,0.2344,7.26,2918.5871,98.5121,437.6101,5.3687,74.2806,13.9757,0.0002,13.7853,1,Misfire
manual_Misfire_0,558.9,0.2342,7.35,2905.0338,98.5099,432.5303,5.2339,73.555,13.5531,0.0237,13.7264,1,Misfire
manual_Misfire_0,559.0,0.2339,7.38,2901.3902,97.8286,440.1187,5.3045,74.8875,14.2876,0.0172,13.7936,1,Misfire
manual_Misfire_0,559.1,0.2336,7.4,2875.2582,97.2075,426.9637,5.3204,73.7339,14.1907,0.0341,13.781,1,Misfire
manual_Misfire_0,559.2,0.2333,7.46,2874.5385,96.1314,429.7078,5.25,73.2325,14.026,0.0153,13.8011,1,Misfire
manual_Misfire_0,559.3,0.2331,7.35,2923.9844,100.3291,433.7489,5.2587,73.5255,13.3135,0.0175,13.7921,1,Misfire
manual_Misfire_0,559.4,0.2328,7.38,2910.2597,96.047,432.732,5.3616,73.9592,13.6575,0.0281,13.8519,1,Misfire
manual_Misfire_0,559.5,0.2325,7.42,2918.5855,96.5857,435.0266,5.2952,73.3207,13.746,0.0422,13.7467,1,Misfire
manual_Misfire_0,559.6,0.2322,7.49,2906.8315,97.0045,431.2687,5.2997,72.2198,14.1584,0.0377,13.7631,1,Misfire
manual_Misfire_0,559.7,0.232,7.53,2903.5628,96.2396,439.5629,5.3864,74.1931,14.1672,0.0151,13.7592,1,Misfire
manual_Misfire_0,559.8,0.2317,7.52,2894.0189,99.4132,433.2989,5.2944,76.1728,14.1409,0.0242,13.822,1,Misfire
manual_Misfire_0,559.9,0.2314,7.53,2879.8491,95.6615,429.5126,5.2864,74.0506,13.9726,0.0143,13.826,1,Misfire
manual_Misfire_0,560.0,0.2312,7.51,2464.1969,99.9491,385.2238,5.314,74.6749,13.7681,0.2965,13.7117,1,Misfire
manual_Misfire_0,560.1,0.2309,7.52,2902.3318,95.2996,428.0575,5.1884,75.1025,13.8437,0.0298,13.7144,1,Misfire
manual_Misfire_0,560.2,0.2306,7.67,2864.3126,96.8855,432.784,5.3092,75.8292,13.7458,0.0101,13.8269,1,Misfire
manual_Misfire_0,560.3,0.2303,7.59,2887.0066,96.42,429.3996,5.2042,73.9803,13.3775,0.0008,13.8477,1,Misfire
manual_Misfire_0,560.4,0.2301,7.6,2891.9187,94.9436,430.7979,5.321,73.3999,14.3679,0.0163,13.8224,1,Misfire
manual_Misfire_0,560.5,0.2298,7.61,2506.9747,94.6615,369.3316,5.3471,74.5393,14.3993,0.2637,13.8128,1,Misfire
manual_Misfire_0,560.6,0.2295,7.71,2503.223,97.5316,323.3582,5.2341,73.6397,14.4135,0.2719,13.6989,1,Misfire
manual_Misfire_0,560.7,0.2292,7.65,2541.9695,97.1947,287.0011,5.3357,74.1137,13.8654,0.4284,13.7268,1,Misfire
manual_Misfire_0,560.8,0.229,7.71,2895.7519,100.6428,429.5109,5.2754,74.7486,14.3002,0.0172,13.8289,1,Misfire
manual_Misfire_0,560.9,0.2287,7.68,2880.5208,97.8305,433.4575,5.3445,74.1785,14.116,0.0206,13.8434,1,Misfire
manual_Misfire_0,561.0,0.2284,7.7,2720.6607,97.2116,264.8576,5.3466,73.1257,13.783,0.1908,13.8483,1,Misfire
manual_Misfire_0,561.1,0.2281,7.7,2878.4556,98.0714,434.9966,5.3553,72.9524,13.8792,0.0307,13.8142,1,Misfire
manual_Misfire_0,561.2,0.2279,7.67,2898.4987,99.9487,430.173,5.3082,73.6495,14.0638,0.0138,13.7741,1,Misfire
manual_Misfire_0,561.3,0.2276,7.75,2519.2872,94.916,325.5391,5.3386,73.5212,13.8404,0.4663,13.7477,1,Misfire
manual_Misfire_0,561.4,0.2273,7.76,2604.1921,97.3889,354.8623,5.3819,73.1818,13.5339,0.3827,13.7949,1,Misfire
manual_Misfire_0,561.5,0.227,7.76,2858.0408,98.8379,435.4335,5.2758,73.7607,13.8159,0.02,13.8661,1,Misfire
manual_Misfire_0,561.6,0.2268,7.89,2877.0307,97.4375,430.7927,5.2942,74.3862,14.1577,0.0161,13.7164,1,Misfire
manual_Misfire_0,561.7,0.2265,7.89,2712.3736,97.2053,367.3072,5.3152,73.6359,13.2135,0.172,13.8758,1,Misfire
manual_Misfire_0,561.8,0.2262,7.88,2592.2011,95.756,307.7358,5.3073,73.3784,13.4062,0.4649,13.6988,1,Misfire
manual_Misfire_0,561.9,0.226,7.91,2584.7317,99.8724,339.7831,5.3094,73.3735,13.7717,0.2492,13.7521,1,Misfire
manual_Misfire_0,562.0,0.2257,7.81,2575.7629,97.8568,361.4144,5.2925,75.1104,13.5282,0.1543,13.7799,1,Misfire
manual_Misfire_0,562.1,0.2254,7.93,2904.9599,95.6745,422.0139,5.3169,73.1502,13.669,0.0289,13.7909,1,Misfire
manual_Misfire_0,562.2,0.2251,8.02,2673.241,98.5263,251.5372,5.3916,74.3531,14.0294,0.1978,13.8588,1,Misfire
manual_Misfire_0,562.3,0.2249,8.07,2899.6695,93.8739,422.6034,5.3567,74.3584,13.5844,0.0317,13.7213,1,Misfire
manual_Misfire_0,562.4,0.2246,7.83,2498.1444,94.5277,291.4384,5.3146,73.2891,13.7191,0.26,13.7842,1,Misfire
manual_Misfire_0,562.5,0.2243,8.0,2668.0403,97.4418,285.7949,5.3395,73.9925,13.7031,0.1926,13.8369,1,Misfire
manual_Misfire_0,562.6,0.224,7.96,2890.4722,94.5876,426.2612,5.3489,74.1574,13.8788,0.0075,13.7948,1,Misfire
manual_Misfire_0,562.7,0.2238,8.0,2452.5947,98.1423,308.6177,5.1809,71.8286,13.6744,0.4044,13.7528,1,Misfire
manual_Misfire_0,562.8,0.2235,7.95,2864.8079,96.5874,425.8984,5.2834,72.5085,13.8257,0.0118,13.7512,1,Misfire
manual_Misfire_0,562.9,0.2232,8.08,2663.912,96.7975,251.9859,5.2452,74.6787,13.9581,0.3267,13.8027,1,Misfire
manual_Misfire_0,563.0,0.2229,8.24,2464.6681,97.332,332.909,5.3103,72.6375,13.5374,0.293,13.7449,1,Misfire
manual_Misfire_0,563.1,0.2227,8.19,2884.3129,97.017,436.1542,5.2689,72.9325,14.0147,0.0224,13.8404,1,Misfire
manual_Misfire_0,563.2,0.2224,8.15,2874.9599,97.8261,429.4924,5.3478,74.129,13.1988,0.0262,13.7891,1,Misfire
manual_Misfire_0,563.3,0.2221,8.19,2860.1293,96.125,424.2277,5.3595,73.9724,13.4657,0.0154,13.7964,1,Misfire
manual_Misfire_0,563.4,0.2219,8.13,2830.547,95.8599,427.0904,5.3208,74.287,14.1331,0.0108,13.7713,1,Misfire
manual_Misfire_0,563.5,0.2216,8.22,2458.627,96.4244,322.4114,5.3041,74.4179,13.8709,0.4062,13.7448,1,Misfire
manual_Misfire_0,563.6,0.2213,8.1,2846.7267,95.1369,430.6858,5.2946,73.6927,13.6266,0.014,13.8302,1,Misfire
manual_Misfire_0,563.7,0.221,8.27,2831.5179,98.112,420.3298,5.3453,74.5867,13.6604,0.0111,13.6969,1,Misfire
manual_Misfire_0,563.8,0.2208,8.22,2827.2762,98.0114,424.3337,5.3342,75.1812,14.0041,0.0014,13.8242,1,Misfire
manual_Misfire_0,563.9,0.2205,8.36,2866.943,95.4226,425.0715,5.3789,73.2961,13.6306,0.001,13.6881,1,Misfire
manual_Misfire_0,564.0,0.2202,8.22,2536.7296,95.328,369.5895,5.336,73.6314,13.3507,0.4317,13.6813,1,Misfire
manual_Misfire_0,564.1,0.2199,8.4,2851.0336,97.9717,434.9335,5.3507,74.7924,13.0144,0.0183,13.8052,1,Misfire
manual_Misfire_0,564.2,0.2197,8.31,2558.2941,96.4064,342.3884,5.3264,72.5151,13.7379,0.1669,13.7762,1,Misfire
manual_Misfire_0,564.3,0.2194,8.35,2860.2156,98.243,429.3191,5.3581,73.0296,13.9572,0.0402,13.7934,1,Misfire
manual_Misfire_0,564.4,0.2191,8.44,2880.0732,97.6543,425.1399,5.3801,73.6805,13.4964,0.0066,13.7887,1,Misfire
manual_Misfire_0,564.5,0.2188,8.43,2536.4585,94.4649,359.6316,5.3381,75.0705,13.28,0.3112,13.7045,1,Misfire
manual_Misfire_0,564.6,0.2186,8.37,2551.6892,97.1798,313.2669,5.3107,74.2459,13.9703,0.2471,13.7861,1,Misfire
manual_Misfire_0,564.7,0.2183,8.45,2605.791,95.973,282.1721,5.3088,74.2364,13.7777,0.2518,13.7948,1,Misfire
manual_Misfire_0,564.8,0.218,8.4,2869.1574,94.6531,429.6852,5.2852,73.5822,13.3607,0.0242,13.8245,1,Misfire
manual_Misfire_0,564.9,0.2177,8.48,2846.2297,97.7353,424.886,5.4231,74.1981,14.049,0.0288,13.8116,1,Misfire
manual_Misfire_0,565.0,0.2175,8.45,2834.6831,95.8103,430.496,5.3222,72.6393,13.4181,0.0135,13.8065,1,Misfire
manual_Misfire_0,565.1,0.2172,8.53,2409.7156,99.3528,287.0509,5.2962,73.4611,13.4434,0.4418,13.7773,1,Misfire
manual_Misfire_0,565.2,0.2169,8.46,2870.5096,95.0824,426.0724,5.322,74.0548,13.5377,0.0245,13.7705,1,Misfire
manual_Misfire_0,565.3,0.2167,8.55,2823.5445,96.7954,424.7515,5.3222,73.8908,13.738,0.0402,13.7898,1,Misfire
manual_Misfire_0,565.4,0.2164,8.62,2813.658,100.1865,426.6634,5.345,73.2176,13.5967,0.0244,13.7216,1,Misfire
manual_Misfire_0,565.5,0.2161,8.55,2863.5746,97.8563,419.274,5.4024,72.7557,13.3844,0.0228,13.7668,1,Misfire
manual_Misfire_0,565.6,0.2158,8.52,2841.5567,96.8118,426.6902,5.3503,72.9678,13.2958,0.0015,13.806,1,Misfire
manual_Misfire_0,565.7,0.2156,8.64,2799.2985,96.0418,431.1894,5.4434,74.0648,13.0218,0.0201,13.7566,1,Misfire
manual_Misfire_0,565.8,0.2153,8.63,2827.0625,95.5787,428.5986,5.311,72.8197,13.4644,0.022,13.7881,1,Misfire
manual_Misfire_0,565.9,0.215,8.66,2832.6052,95.6489,421.522,5.2972,72.1008,13.4985,0.0107,13.7992,1,Misfire
manual_Misfire_0,566.0,0.2147,8.6,2536.2323,99.0656,274.1096,5.328,72.8145,13.3161,0.3693,13.7978,1,Misfire
manual_Misfire_0,566.1,0.2145,8.72,2845.6185,95.5241,423.252,5.3096,74.4544,13.0475,0.0224,13.8867,1,Misfire
manual_Misfire_0,566.2,0.2142,8.74,2429.3138,93.3624,250.1509,5.342,73.1398,13.7602,0.2236,13.8906,1,Misfire
manual_Misfire_0,566.3,0.2139,8.76,2802.9962,95.4369,429.9973,5.3027,72.2556,13.5645,0.0196,13.7897,1,Misfire
manual_Misfire_0,566.4,0.2136,8.68,2828.198,95.2845,426.428,5.3951,73.0688,13.4507,0.0027,13.8291,1,Misfire
manual_Misfire_0,566.5,0.2134,8.76,2842.5392,96.2457,418.3402,5.3708,73.1183,14.0492,0.0143,13.6826,1,Misfire
manual_Misfire_0,566.6,0.2131,8.72,2850.2407,94.367,422.731,5.3857,73.2944,13.4058,0.0377,13.8136,1,Misfire
manual_Misfire_0,566.7,0.2128,8.8,2834.9257,96.8452,420.9935,5.3395,73.9091,12.9092,0.015,13.7569,1,Misfire
manual_Misfire_0,566.8,0.2126,8.81,2391.2862,96.897,363.2483,5.3524,72.9424,13.4979,0.4586,13.7489,1,Misfire
manual_Misfire_0,566.9,0.2123,8.88,2490.1286,94.6166,321.4062,5.4021,73.5858,12.9631,0.4097,13.7539,1,Misfire
manual_Misfire_0,567.0,0.212,8.85,2813.2594,97.383,422.9476,5.3785,73.9448,13.3671,0.0153,13.8191,1,Misfire
manual_Misfire_0,567.1,0.2117,8.96,2791.3474,93.7804,426.2765,5.3787,72.7827,12.9326,0.0145,13.7872,1,Misfire
manual_Misfire_0,567.2,0.2115,8.87,2846.5865,97.853,416.6394,5.3014,73.2941,12.8754,0.0239,13.761,1,Misfire
manual_Misfire_0,567.3,0.2112,8.96,2543.9834,96.4725,239.4777,5.3538,73.589,13.4341,0.2482,13.7795,1,Misfire
manual_Misfire_0,567.4,0.2109,8.92,2798.7708,95.1613,418.0554,5.3239,73.6185,13.143,0.0081,13.7605,1,Misfire
manual_Misfire_0,567.5,0.2106,8.93,2457.8769,95.5392,364.2313,5.2887,72.9066,13.0935,0.4808,13.8493,1,Misfire
manual_Misfire_0,567.6,0.2104,8.92,2453.3087,98.8799,304.6608,5.2723,72.7919,13.2528,0.2083,13.7835,1,Misfire
manual_Misfire_0,567.7,0.2101,8.98,2503.9132,95.3331,246.3994,5.3467,72.5163,13.2392,0.4207,13.8382,1,Misfire
manual_Misfire_0,567.8,0.2098,9.02,2376.9717,96.413,275.2328,5.2789,72.8849,13.6496,0.3756,13.7293,1,Misfire
manual_Misfire_0,567.9,0.2095,8.88,2491.6496,95.1506,305.4529,5.3838,72.2112,12.381,0.2444,13.8687,1,Misfire
manual_Misfire_0,568.0,0.2093,8.95,2417.7276,95.7009,369.0642,5.3675,72.6362,13.0611,0.3703,13.7968,1,Misfire
manual_Misfire_0,568.1,0.209,9.03,2810.374,96.6393,417.9958,5.317,72.5727,13.107,0.0137,13.7422,1,Misfire
manual_Misfire_0,568.2,0.2087,9.13,2808.3265,98.675,421.5019,5.359,72.4768,13.5305,0.0218,13.6688,1,Misfire
manual_Misfire_0,568.3,0.2085,9.06,2478.9294,97.8824,276.9658,5.3331,72.4607,13.1461,0.4294,13.8675,1,Misfire
manual_Misfire_0,568.4,0.2082,9.16,2814.5164,94.8813,420.0134,5.3387,72.435,12.9116,0.0182,13.7288,1,Misfire
manual_Misfire_0,568.5,0.2079,9.07,2796.764,96.4883,419.4946,5.3083,71.328,12.7355,0.0268,13.7994,1,Misfire
manual_Misfire_0,568.6,0.2076,9.16,2665.7785,96.2981,253.3834,5.2842,72.9578,13.1051,0.2822,13.8116,1,Misfire
manual_Misfire_0,568.7,0.2074,9.17,2814.8632,96.2714,411.2232,5.2751,74.1386,12.818,0.0228,13.8094,1,Misfire
manual_Misfire_0,568.8,0.2071,9.08,2805.5191,94.5409,419.5557,5.3136,73.5869,13.1803,0.0141,13.7873,1,Misfire
manual_Misfire_0,568.9,0.2068,9.12,2792.1999,96.2585,421.2327,5.2609,73.4818,12.7202,0.0274,13.7935,1,Misfire
manual_Misfire_0,569.0,0.2065,9.19,2548.1657,96.0985,340.5772,5.3246,72.66,13.2488,0.3624,13.7929,1,Misfire
manual_Misfire_0,569.1,0.2063,9.25,2802.0882,96.1364,420.381,5.2806,74.1977,13.2723,0.0129,13.8508,1,Misfire
manual_Misfire_0,569.2,0.206,9.33,2825.4313,93.6263,425.1941,5.2969,73.6987,13.0939,0.028,13.6676,1,Misfire
manual_Misfire_0,569.3,0.2057,9.22,2795.9119,95.6066,422.5217,5.2862,73.0832,12.5878,0.0266,13.8097,1,Misfire
manual_Misfire_0,569.4,0.2054,9.29,2797.1419,96.1202,420.5359,5.1834,72.3883,12.7293,0.0028,13.7694,1,Misfire
manual_Misfire_0,569.5,0.2052,9.31,2792.1658,98.9454,417.5136,5.3276,73.4343,13.4317,0.0169,13.8089,1,Misfire
manual_Misfire_0,569.6,0.2049,9.45,2773.4027,96.9101,419.4654,5.344,72.7177,12.8298,0.031,13.7353,1,Misfire
manual_Misfire_0,569.7,0.2046,9.41,2358.8688,97.198,259.5511,5.2147,72.8606,12.6524,0.4297,13.7367,1,Misfire
manual_Misfire_0,569.8,0.2043,9.49,2779.7374,93.3343,415.4552,5.3271,72.4312,13.1352,0.0308,13.8078,1,Misfire
manual_Misfire_0,569.9,0.2041,9.38,2790.449,96.9409,422.1897,5.2477,72.244,12.8934,0.0253,13.8384,1,Misfire
manual_Misfire_0,570.0,0.2038,9.41,2427.7159,93.2605,275.3392,5.3218,72.7607,13.3501,0.2108,13.7897,1,Misfire
manual_Misfire_0,570.1,0.2035,9.53,2439.4517,95.9384,259.4531,5.2848,72.7458,12.7909,0.4003,13.8973,1,Misfire
manual_Misfire_0,570.2,0.2033,9.44,2778.8237,95.1048,421.6082,5.4035,72.176,12.9862,0.0367,13.7376,1,Misfire
manual_Misfire_0,570.3,0.203,9.51,2809.212,95.2999,420.3223,5.3314,72.4665,12.8949,0.0275,13.835,1,Misfire
manual_Misfire_0,570.4,0.2027,9.62,2413.9025,97.015,329.0264,5.376,72.304,13.1132,0.4195,13.8847,1,Misfire
manual_Misfire_0,570.5,0.2024,9.47,2540.6313,96.1441,339.8475,5.2579,73.7108,12.8029,0.2023,13.7834,1,Misfire
manual_Misfire_0,570.6,0.2022,9.4,2784.2087,96.8062,415.6123,5.3447,72.2957,12.5158,0.0302,13.7088,1,Misfire
manual_Misfire_0,570.7,0.2019,9.57,2805.0312,94.1364,415.331,5.3186,72.7819,12.5666,0.011,13.6907,1,Misfire
manual_Misfire_0,570.8,0.2016,9.52,2770.2064,94.8184,415.2098,5.317,70.8708,12.7324,0.0089,13.7633,1,Misfire
manual_Misfire_0,570.9,0.2013,9.57,2378.9931,92.1532,286.7254,5.298,72.8439,13.4473,0.2325,13.7199,1,Misfire
manual_Misfire_0,571.0,0.2011,9.61,2448.3537,95.4977,323.8447,5.3259,72.331,12.6041,0.1718,13.8511,1,Misfire
manual_Misfire_0,571.1,0.2008,9.48,2784.4176,96.4653,415.1119,5.4023,73.7656,12.567,0.0077,13.7134,1,Misfire
manual_Misfire_0,571.2,0.2005,9.7,2772.5787,94.7384,413.5423,5.2838,72.4283,12.727,0.0138,13.8406,1,Misfire
manual_Misfire_0,571.3,0.2002,9.61,2775.6106,92.7864,422.2686,5.258,73.8638,13.3551,0.0273,13.85,1,Misfire
manual_Misfire_0,571.4,0.2,9.74,2751.9543,96.4936,419.8391,5.38,73.071,13.0028,0.0156,13.763,1,Misfire
manual_Misfire_0,571.5,0.1997,9.75,2771.5617,95.8176,417.9402,5.3598,73.1757,12.523,0.0164,13.8413,1,Misfire
manual_Misfire_0,571.6,0.1994,9.66,2323.7075,95.8346,292.1389,5.3177,71.15,13.3628,0.1813,13.7721,1,Misfire
manual_Misfire_0,571.7,0.1992,9.78,2404.3337,95.8876,271.2668,5.2709,72.3597,12.8314,0.3674,13.7496,1,Misfire
manual_Misfire_0,571.8,0.1989,9.74,2760.5089,94.285,414.3136,5.2618,73.4092,12.9415,0.0128,13.8567,1,Misfire
manual_Misfire_0,571.9,0.1986,9.79,2364.7404,94.1146,249.9652,5.2996,72.4393,12.3155,0.2942,13.8701,1,Misfire
manual_Misfire_0,572.0,0.1983,9.76,2772.594,95.9749,415.7234,5.3796,73.5734,12.7293,0.0364,13.7793,1,Misfire
manual_Misfire_0,572.1,0.1981,9.84,2773.7323,93.6877,415.9562,5.4006,73.4221,12.37,0.0207,13.7454,1,Misfire
manual_Misfire_0,572.2,0.1978,9.78,2738.2513,93.7967,417.2053,5.3345,72.3424,12.6429,0.0203,13.6821,1,Misfire
manual_Misfire_0,572.3,0.1975,9.89,2401.2712,95.2313,368.8193,5.2873,72.9444,13.1317,0.4521,13.7854,1,Misfire
manual_Misfire_0,572.4,0.1972,9.85,2754.3824,95.6221,413.0308,5.3108,73.0664,12.8629,0.0038,13.8278,1,Misfire
manual_Misfire_0,572.5,0.197,9.89,2515.8603,96.9801,352.4627,5.3096,71.7568,12.5368,0.2424,13.8048,1,Misfire
manual_Misfire_0,572.6,0.1967,9.96,2772.047,98.6471,413.202,5.3381,71.9247,12.1575,0.0199,13.6816,1,Misfire
manual_Misfire_0,572.7,0.1964,9.99,2757.886,90.9299,420.9883,5.4014,72.7789,12.0666,0.0278,13.7124,1,Misfire
manual_Misfire_0,572.8,0.1961,9.96,2772.3213,95.6687,409.8137,5.3083,72.0371,12.9078,0.0154,13.6761,1,Misfire
manual_Misfire_0,572.9,0.1959,10.09,2382.3477,95.1052,311.0144,5.2912,71.7695,12.798,0.3247,13.7579,1,Misfire
manual_Misfire_0,573.0,0.1956,9.82,2410.0058,93.4021,343.1652,5.4083,72.8773,13.5429,0.4076,13.7896,1,Misfire
manual_Misfire_0,573.1,0.1953,9.93,2746.6632,98.1243,414.1909,5.3785,72.3002,12.1389,0.0039,13.7352,1,Misfire
manual_Misfire_0,573.2,0.195,9.97,2620.503,97.1311,242.9554,5.3788,70.6579,12.5717,0.2665,13.7481,1,Misfire
manual_Misfire_0,573.3,0.1948,9.92,2763.4589,92.6131,412.4689,5.3053,71.6943,12.892,0.022,13.7126,1,Misfire
manual_Misfire_0,573.4,0.1945,10.17,2771.0019,97.9905,407.8939,5.2738,72.9568,12.518,0.0175,13.7724,1,Misfire
manual_Misfire_0,573.5,0.1942,10.01,2741.7982,96.6711,410.4405,5.3373,71.51,13.0108,0.0237,13.7659,1,Misfire
manual_Misfire_0,573.6,0.194,10.17,2760.5212,95.9294,416.2003,5.36,71.984,12.627,0.0236,13.7147,1,Misfire
manual_Misfire_0,573.7,0.1937,10.07,2731.8764,95.0895,413.7075,5.3446,73.1947,12.2882,0.0152,13.7928,1,Misfire
manual_Misfire_0,573.8,0.1934,10.12,2469.1282,92.4274,358.5086,5.2376,71.9887,12.0561,0.2911,13.8063,1,Misfire
manual_Misfire_0,573.9,0.1931,10.23,2744.4368,94.288,414.4186,5.366,73.026,12.5363,0.0162,13.8681,1,Misfire
manual_Misfire_0,574.0,0.1929,10.11,2762.7824,95.7176,407.3364,5.315,71.1644,12.2912,0.0226,13.7603,1,Misfire
manual_Misfire_0,574.1,0.1926,10.1,2525.5065,95.6749,307.6566,5.3954,71.2386,12.1129,0.3903,13.8665,1,Misfire
manual_Misfire_0,574.2,0.1923,10.17,2297.177,93.2213,270.7526,5.2723,72.3813,12.993,0.3013,13.6701,1,Misfire
manual_Misfire_0,574.3,0.192,10.19,2738.799,93.3815,411.8904,5.4602,71.7061,12.1433,0.0064,13.8331,1,Misfire
manual_Misfire_0,574.4,0.1918,10.21,2738.7485,93.6364,416.0057,5.367,72.0215,12.1964,0.0259,13.8384,1,Misfire
manual_Misfire_0,574.5,0.1915,10.32,2730.5441,96.9235,405.4026,5.4212,71.3726,12.4878,0.0182,13.7417,1,Misfire
manual_Misfire_0,574.6,0.1912,10.26,2736.507,96.5578,411.9418,5.4161,72.6704,12.9604,0.0251,13.7634,1,Misfire
manual_Misfire_0,574.7,0.1909,10.24,2381.9885,93.5392,261.0498,5.3364,71.3357,13.194,0.429,13.7151,1,Misfire
manual_Misfire_0,574.8,0.1907,10.28,2415.0203,94.669,243.3528,5.3615,71.2617,12.216,0.388,13.8066,1,Misfire
manual_Misfire_0,574.9,0.1904,10.22,2768.1857,96.029,407.026,5.3457,72.593,12.7379,0.0028,13.7023,1,Misfire
manual_Misfire_0,575.0,0.1901,10.32,2710.5405,96.7541,414.5336,5.3939,70.8929,12.9602,0.0326,13.7836,1,Misfire
manual_Misfire_0,575.1,0.1899,10.41,2746.5199,95.5108,416.344,5.441,71.6621,12.8092,0.0144,13.8163,1,Misfire
manual_Misfire_0,575.2,0.1896,10.35,2425.6076,94.3598,301.185,5.4122,72.9815,11.9593,0.3366,13.7225,1,Misfire
manual_Misfire_0,575.3,0.1893,10.35,2407.5997,98.997,280.6973,5.3212,71.7034,12.5267,0.3277,13.798,1,Misfire
manual_Misfire_0,575.4,0.189,10.44,2444.8391,94.3959,243.0326,5.3894,71.9254,12.2083,0.3993,13.8113,1,Misfire
manual_Misfire_0,575.5,0.1888,10.39,2732.9882,92.7963,411.0383,5.3677,71.1937,12.5469,0.0243,13.6994,1,Misfire
manual_Misfire_0,575.6,0.1885,10.4,2755.0368,95.2526,411.2829,5.3671,72.4989,12.5523,0.0243,13.7746,1,Misfire
manual_Misfire_0,575.7,0.1882,10.5,2710.0899,93.7004,408.1907,5.3251,72.4483,12.6778,0.0269,13.7333,1,Misfire
manual_Misfire_0,575.8,0.1879,10.44,2709.8901,93.284,415.3874,5.2904,72.2146,12.3538,0.0143,13.6847,1,Misfire
manual_Misfire_0,575.9,0.1877,10.44,2729.9877,92.4733,406.4268,5.3326,70.6483,12.6563,0.0221,13.7936,1,Misfire
manual_Misfire_0,576.0,0.1874,10.59,2382.2935,93.6762,244.6779,5.3342,72.6989,12.4763,0.21,13.6952,1,Misfire
manual_Misfire_0,576.1,0.1871,10.54,2728.7313,96.6406,400.5264,5.4115,71.7263,12.5423,0.0132,13.7023,1,Misfire
manual_Misfire_0,576.2,0.1868,10.51,2735.1807,97.2236,409.3948,5.3869,71.8979,12.6262,0.0102,13.8207,1,Misfire
manual_Misfire_0,576.3,0.1866,10.57,2569.173,94.7395,305.645,5.3346,72.9754,12.3889,0.2096,13.8231,1,Misfire
manual_Misfire_0,576.4,0.1863,10.55,2729.9663,93.2281,415.1474,5.3735,71.8744,12.2707,0.0183,13.7903,1,Misfire
manual_Misfire_0,576.5,0.186,10.64,2712.3619,94.5206,404.4254,5.2703,70.2604,12.2736,0.0173,13.6696,1,Misfire
manual_Misfire_0,576.6,0.1857,10.71,2300.8248,94.9872,359.7565,5.3299,72.1302,12.2722,0.3681,13.8001,1,Misfire
manual_Misfire_0,576.7,0.1855,10.65,2723.5781,96.027,409.2908,5.4285,72.2646,12.1611,0.0016,13.8244,1,Misfire
manual_Misfire_0,576.8,0.1852,10.79,2546.0059,95.1352,321.5358,5.3808,70.9596,12.2435,0.1745,13.7258,1,Misfire
manual_Misfire_0,576.9,0.1849,10.67,2717.7485,92.448,409.7218,5.3601,71.9505,12.5365,0.0163,13.7651,1,Misfire
manual_Misfire_0,577.0,0.1847,10.62,2569.8961,95.1488,227.361,5.3321,71.7459,11.8599,0.4393,13.8035,1,Misfire
manual_Misfire_0,577.1,0.1844,10.7,2474.9444,96.5627,238.8736,5.3789,72.2454,12.4734,0.2526,13.7755,1,Misfire
