run_id,t_now_s,health_true,health_est,rul_est_s,rul_lo_s,rul_hi_s,rul_true_s,conf,decaying
RUL_CYL1_EXP_U02,157.99,0.357,0.3148,3.5130467535809164,2.8681004072601697,9.319551214819683,5.0,0.731,True
RUL_CYL1_EXP_U02,158.99,0.3454,0.3199,4.2827305270571685,3.882358049314516,6.118114722488478,4.0,0.733,True
RUL_CYL1_EXP_U02,159.99,0.3335,0.3142,1.9839661371846375,1.9839661371846375,4.277918918593018,3.0,0.73,True
RUL_CYL1_EXP_U02,160.99,0.3215,0.3106,0.5213781614970685,0.5213781614970685,3.101017309389058,2.0,0.73,True
RUL_CYL1_EXP_U02,161.99,0.3092,0.2933,0.0,0.0,0.0,1.0,0.75,True
RUL_CYL1_LIN_U02,9.99,0.9473,0.9729,226.81706382514346,0.0,,123.0,0.834,True
RUL_CYL1_LIN_U02,10.99,0.942,0.9846,,,,122.0,0.161,False
RUL_CYL1_LIN_U02,11.99,0.9367,0.9759,,,,121.0,0.183,False
RUL_CYL1_LIN_U02,12.99,0.9314,0.9798,,,,120.0,0.098,False
RUL_CYL1_LIN_U02,13.99,0.9262,0.9899,,,,119.0,0.007,False
RUL_CYL1_LIN_U02,14.99,0.9209,0.9173,,,,118.0,0.208,False
RUL_CYL1_LIN_U02,15.99,0.9156,0.9081,,,,117.0,0.388,False
RUL_CYL1_LIN_U02,16.99,0.9103,0.9089,16.504132532183334,16.504132532183334,348.14209268967863,116.0,0.511,True
RUL_CYL1_LIN_U02,17.99,0.9051,0.9058,17.436867201686816,17.436867201686816,239.89633382341881,115.0,0.6,True
RUL_CYL1_LIN_U02,18.99,0.8998,0.9067,19.69964445140602,19.69964445140602,213.45333661863265,114.0,0.66,True
RUL_CYL1_LIN_U02,19.99,0.8945,0.9055,22.943679802003846,22.943679802003846,210.00046142770535,113.0,0.702,True
RUL_CYL1_LIN_U02,20.99,0.8892,0.9037,27.29419055508328,27.29419055508328,218.3261419576539,112.0,0.733,True
RUL_CYL1_LIN_U02,21.99,0.8839,0.8976,31.86054514772891,31.86054514772891,221.9488752230736,111.0,0.761,True
RUL_CYL1_LIN_U02,22.99,0.8787,0.8881,35.3352758063312,35.3352758063312,213.16981827445193,110.0,0.79,True
RUL_CYL1_LIN_U02,23.99,0.8734,0.882,38.811707295006954,38.811707295006954,205.85718251790323,109.0,0.815,True
RUL_CYL1_LIN_U02,24.99,0.8681,0.8835,95.7707066501924,0.0,212.7689199997186,108.0,0.83,True
RUL_CYL1_LIN_U02,25.99,0.8628,0.874,94.71253876607656,0.0,192.2106754181492,107.0,0.848,True
RUL_CYL1_LIN_U02,26.99,0.8576,0.8644,92.89920878783732,0.0,172.82448347871053,106.0,0.865,True
RUL_CYL1_LIN_U02,27.99,0.8523,0.8612,92.64487684876923,0.0,161.42050653785157,105.0,0.878,True
RUL_CYL1_LIN_U02,28.99,0.847,0.849,89.99502683657118,0.0,146.0124751929308,104.0,0.892,True
RUL_CYL1_LIN_U02,29.99,0.8417,0.839,87.40471017705431,0.0,133.28869243839668,103.0,0.904,True
RUL_CYL1_LIN_U02,30.99,0.8364,0.8374,86.89675949929637,0.0,126.71483318942771,102.0,0.914,True
RUL_CYL1_LIN_U02,31.99,0.8312,0.8372,87.30886905091478,0.3408903258658711,123.15207250131617,101.0,0.921,True
RUL_CYL1_LIN_U02,32.99,0.8259,0.8313,86.72108796137138,19.760749439984366,118.3806414022865,100.0,0.928,True
RUL_CYL1_LIN_U02,33.99,0.8206,0.8157,83.64316306055989,21.674223194871423,109.86728244391422,99.0,0.935,True
RUL_CYL1_LIN_U02,34.99,0.8153,0.8154,82.20483414750768,62.139500071024585,106.4447245521067,98.0,0.939,True
RUL_CYL1_LIN_U02,35.99,0.8101,0.8164,81.93418254344877,62.26910768927861,105.62418924224124,97.0,0.941,True
RUL_CYL1_LIN_U02,36.99,0.8048,0.8168,82.54746972947775,62.23371216007868,107.10787526533429,96.0,0.939,True
RUL_CYL1_LIN_U02,37.99,0.7995,0.7896,76.7855254488783,59.60865333343328,97.45493844005823,95.0,0.942,True
RUL_CYL1_LIN_U02,38.99,0.7942,0.7896,76.03669850535698,59.49130011829918,95.87485684684525,94.0,0.944,True
RUL_CYL1_LIN_U02,39.99,0.7889,0.7774,73.67212886359943,58.219609309394826,92.18097873123936,93.0,0.944,True
RUL_CYL1_LIN_U02,40.99,0.7837,0.7772,75.07094796438683,59.11642346435705,94.15983015643819,92.0,0.945,True
RUL_CYL1_LIN_U02,41.99,0.7784,0.7771,76.9493629599954,60.1639896820048,97.03760094592853,91.0,0.945,True
RUL_CYL1_LIN_U02,42.99,0.7731,0.7664,77.75735875613127,61.64606428591079,96.81388250467377,90.0,0.951,True
RUL_CYL1_LIN_U02,43.99,0.7678,0.7668,46.90767730931791,46.90767730931791,117.28513338706722,89.0,0.98,True
RUL_CYL1_LIN_U02,44.99,0.7626,0.7555,48.9959242220035,48.9959242220035,112.3009501049359,88.0,0.983,True
RUL_CYL1_LIN_U02,45.99,0.7573,0.7557,58.32399223560291,58.32399223560291,111.87921613253651,87.0,0.987,True
RUL_CYL1_LIN_U02,46.99,0.752,0.7552,77.76063912112943,62.40069825955776,95.77462089506865,86.0,0.988,True
RUL_CYL1_LIN_U02,47.99,0.7467,0.7454,75.53818772299552,61.13906109769023,92.40615974155965,85.0,0.99,True
RUL_CYL1_LIN_U02,48.99,0.7414,0.7447,75.82877319962643,61.246585256410114,92.92575285401742,84.0,0.989,True
RUL_CYL1_LIN_U02,49.99,0.7362,0.7154,69.72854063108886,57.57740743596861,83.93959124240264,83.0,0.987,True
RUL_CYL1_LIN_U02,50.99,0.7309,0.7365,74.69171928753767,60.49580681781319,91.34550423144832,82.0,0.984,True
RUL_CYL1_LIN_U02,51.99,0.7256,0.7314,75.3018665212649,60.607066797826064,92.59611934367305,81.0,0.982,True
RUL_CYL1_LIN_U02,52.99,0.7203,0.7274,75.89277507328201,60.72899741455261,93.78932803846905,80.0,0.979,True
RUL_CYL1_LIN_U02,53.99,0.7151,0.734,79.44037223689381,62.35257926708926,99.71173496906007,79.0,0.972,True
RUL_CYL1_LIN_U02,54.99,0.7098,0.7236,80.15882010584075,62.22087926721281,101.56240988199366,78.0,0.969,True
RUL_CYL1_LIN_U02,55.99,0.7045,0.725,83.46600636640267,63.342567158586874,107.63938229298662,77.0,0.964,True
RUL_CYL1_LIN_U02,56.99,0.6992,0.7056,80.71303984876488,61.66501186245512,103.65103636735417,76.0,0.964,True
RUL_CYL1_LIN_U02,57.99,0.6939,0.7074,83.2024552012161,62.4786668741977,108.28055490313025,75.0,0.964,True
RUL_CYL1_LIN_U02,58.99,0.6887,0.6982,82.18993946623078,61.76793921805441,106.95418134490278,74.0,0.964,True
RUL_CYL1_LIN_U02,59.99,0.6834,0.6972,82.74222018726023,61.870558071009235,108.09713031667518,73.0,0.963,True
RUL_CYL1_LIN_U02,60.99,0.6781,0.6817,79.45484809240756,60.222519465688215,102.81469555719697,72.0,0.963,True
RUL_CYL1_LIN_U02,61.99,0.6728,0.6531,71.70150352969597,56.3888776399296,172.17756265069062,71.0,0.953,True
RUL_CYL1_LIN_U02,62.99,0.6676,0.6376,46.164142043957234,46.164142043957234,89.07328152808569,70.0,0.938,True
RUL_CYL1_LIN_U02,63.99,0.6623,0.6372,37.38636573247455,37.38636573247455,80.16075386050296,69.0,0.933,True
RUL_CYL1_LIN_U02,64.99,0.657,0.637,32.72985454198283,32.72985454198283,73.61526512910946,68.0,0.932,True
RUL_CYL1_LIN_U02,65.99,0.6517,0.6361,29.432080894517185,29.432080894517185,68.77170592265908,67.0,0.931,True
RUL_CYL1_LIN_U02,66.99,0.6464,0.6358,26.875695094045724,26.875695094045724,68.54691470215658,66.0,0.931,True
RUL_CYL1_LIN_U02,67.99,0.6412,0.6369,27.815808627748893,27.815808627748893,67.77200480484052,65.0,0.934,True
RUL_CYL1_LIN_U02,68.99,0.6359,0.6371,29.28688458536473,29.28688458536473,68.26336824000671,64.0,0.934,True
RUL_CYL1_LIN_U02,69.99,0.6306,0.6368,33.28468275618974,33.28468275618974,72.63201411593506,63.0,0.935,True
RUL_CYL1_LIN_U02,70.99,0.6253,0.609,32.1536047183543,32.1536047183543,63.45726605170468,62.0,0.938,True
RUL_CYL1_LIN_U02,71.99,0.6201,0.6094,31.990950464370187,31.990950464370187,62.66030595545719,61.0,0.939,True
RUL_CYL1_LIN_U02,72.99,0.6148,0.596,31.522794669330153,31.522794669330153,57.74801824785493,60.0,0.943,True
RUL_CYL1_LIN_U02,73.99,0.6095,0.5951,31.72397047553821,31.72397047553821,56.911418301229446,59.0,0.945,True
RUL_CYL1_LIN_U02,74.99,0.6042,0.5933,34.86721282106582,34.86721282106582,57.268281041303766,58.0,0.948,True
RUL_CYL1_LIN_U02,75.99,0.5989,0.5922,48.56180796905953,34.01837621127061,56.2010127012167,57.0,0.949,True
RUL_CYL1_LIN_U02,76.99,0.5937,0.5875,47.970956944041085,41.642869379101874,55.49985714727124,56.0,0.948,True
RUL_CYL1_LIN_U02,77.99,0.5884,0.5876,48.24173458201757,41.743553068692755,97.4622344695257,55.0,0.946,True
RUL_CYL1_LIN_U02,78.99,0.5831,0.5879,49.102671376728246,42.058870083083136,57.58349246623579,54.0,0.941,True
RUL_CYL1_LIN_U02,79.99,0.5778,0.5876,48.76191806066652,42.02399511192659,56.8250933298903,53.0,0.945,True
RUL_CYL1_LIN_U02,80.99,0.5726,0.5877,50.18971588254084,42.40746771966918,59.670848374534344,52.0,0.934,True
RUL_CYL1_LIN_U02,81.99,0.5673,0.583,50.86436431985869,42.284246921059314,61.48793371751583,51.0,0.924,True
RUL_CYL1_LIN_U02,82.99,0.562,0.5826,52.734733653275256,42.77182291882917,65.31080202272906,50.0,0.911,True
RUL_CYL1_LIN_U02,83.99,0.5567,0.5795,55.17218764384119,43.63785835387439,69.95554061216292,49.0,0.9,True
RUL_CYL1_LIN_U02,84.99,0.5514,0.5789,58.37097961353034,44.655556781793756,76.26400360338371,48.0,0.887,True
RUL_CYL1_LIN_U02,85.99,0.5462,0.5836,64.63181463607289,46.7917226073305,88.34599554413282,47.0,0.873,True
RUL_CYL1_LIN_U02,86.99,0.5409,0.5785,67.92025384577467,47.00713955773763,96.2937476296687,46.0,0.857,True
RUL_CYL1_LIN_U02,87.99,0.5356,0.5779,74.16743834063016,48.40113369130175,109.5450388451469,45.0,0.847,True
RUL_CYL1_LIN_U02,88.99,0.5303,0.5431,67.04867684054106,46.78286672753686,94.48918635568083,44.0,0.858,True
RUL_CYL1_LIN_U02,89.99,0.5251,0.5265,63.836252928716455,46.39833425841017,87.03089817133228,43.0,0.872,True
RUL_CYL1_LIN_U02,90.99,0.5198,0.5271,64.93611595395073,38.26073087229281,88.04827949502246,42.0,0.879,True
RUL_CYL1_LIN_U02,91.99,0.5145,0.5271,39.300788320979805,39.300788320979805,85.9246006046873,41.0,0.878,True
RUL_CYL1_LIN_U02,92.99,0.5092,0.5274,37.478831338888014,37.478831338888014,80.66296129121123,40.0,0.885,True
RUL_CYL1_LIN_U02,93.99,0.5039,0.5079,31.013716963926,31.013716963926,63.538107781250716,39.0,0.884,True
RUL_CYL1_LIN_U02,94.99,0.4987,0.4981,25.7451371421149,25.7451371421149,55.56291010462647,38.0,0.883,True
RUL_CYL1_LIN_U02,95.99,0.4934,0.4891,21.650450867227008,21.650450867227008,50.473436886357845,37.0,0.881,True
RUL_CYL1_LIN_U02,96.99,0.4881,0.4838,18.661662881380977,18.661662881380977,47.03219509248894,36.0,0.88,True
RUL_CYL1_LIN_U02,97.99,0.4828,0.4835,16.634590516726135,16.634590516726135,45.77081598128495,35.0,0.881,True
RUL_CYL1_LIN_U02,98.99,0.4776,0.4779,14.760583794743766,14.760583794743766,43.63095999983829,34.0,0.881,True
RUL_CYL1_LIN_U02,99.99,0.4723,0.4582,12.203702632546708,12.203702632546708,37.8123218891619,33.0,0.876,True
RUL_CYL1_LIN_U02,100.99,0.467,0.4523,11.088023526983108,11.088023526983108,34.15997129333305,32.0,0.885,True
RUL_CYL1_LIN_U02,101.99,0.4617,0.4448,10.071933205657913,10.071933205657913,30.73172113218329,31.0,0.891,True
RUL_CYL1_LIN_U02,102.99,0.4564,0.4356,9.456630853889479,9.456630853889479,26.727313295411815,30.0,0.907,True
RUL_CYL1_LIN_U02,103.99,0.4512,0.4341,9.233009866840575,9.233009866840575,24.87902103279345,29.0,0.922,True
RUL_CYL1_LIN_U02,104.99,0.4459,0.4339,9.452094547192843,9.452094547192843,23.636020678308583,28.0,0.936,True
RUL_CYL1_LIN_U02,105.99,0.4406,0.4314,10.017154310564123,10.017154310564123,22.30754837207,27.0,0.947,True
RUL_CYL1_LIN_U02,106.99,0.4353,0.435,11.676224004177286,11.676224004177286,22.304659853158533,26.0,0.956,True
RUL_CYL1_LIN_U02,107.99,0.4301,0.4357,20.4808233895113,14.836506266951972,22.168708957531667,25.0,0.959,True
RUL_CYL1_LIN_U02,108.99,0.4248,0.433,20.104790932456552,18.675475760583513,21.77102166011814,24.0,0.959,True
RUL_CYL1_LIN_U02,109.99,0.4195,0.4308,19.931410048785043,18.44851998907043,21.67352572385927,23.0,0.955,True
RUL_CYL1_LIN_U02,110.99,0.4142,0.4282,19.878808718133197,18.288799433476672,21.771609941937793,22.0,0.948,True
RUL_CYL1_LIN_U02,111.99,0.4089,0.4229,19.40219648185354,17.749448928299287,21.394339593812735,21.0,0.941,True
RUL_CYL1_LIN_U02,112.99,0.4037,0.4234,20.087100817565545,18.221474944556103,22.37833099675523,20.0,0.929,True
RUL_CYL1_LIN_U02,113.99,0.3984,0.4268,21.54766268490459,19.317541647991252,24.35990081865572,19.0,0.911,True
RUL_CYL1_LIN_U02,114.99,0.3931,0.4253,22.482610112722963,19.91988591021973,25.80208884095906,18.0,0.892,True
RUL_CYL1_LIN_U02,115.99,0.3878,0.4198,23.06421275224756,20.285505887429757,26.725001125011246,17.0,0.88,True
RUL_CYL1_LIN_U02,116.99,0.3826,0.4192,24.93122076299877,21.804705928630547,29.104421002842617,16.0,0.87,True
RUL_CYL1_LIN_U02,117.99,0.3773,0.4145,26.423159687947155,23.206022041990142,30.675870348182823,15.0,0.877,True
RUL_CYL1_LIN_U02,118.99,0.372,0.4077,26.30095434705819,23.01623061034301,30.67930059275274,14.0,0.871,True
RUL_CYL1_LIN_U02,119.99,0.3667,0.4085,27.745882429840037,24.119650985681545,32.65540917373712,13.0,0.859,True
RUL_CYL1_LIN_U02,120.99,0.3614,0.3723,18.541226803513723,16.12377452946639,21.811435256555182,12.0,0.859,True
RUL_CYL1_LIN_U02,121.99,0.3562,0.4074,29.89065301675502,25.69412558009746,35.65848245374284,11.0,0.847,True
RUL_CYL1_LIN_U02,122.99,0.3509,0.3417,11.419984444276254,9.800680247210671,13.680292322522758,10.0,0.834,True
RUL_CYL1_LIN_U02,123.99,0.3456,0.3737,20.708241360137205,17.78585200584237,29.077845083835726,9.0,0.836,True
RUL_CYL1_LIN_U02,124.99,0.3403,0.3731,20.994606614483754,18.027998336361218,25.12986727353458,8.0,0.835,True
RUL_CYL1_LIN_U02,125.99,0.3351,0.3621,17.85841862970181,13.807274126299788,21.375499888506805,7.0,0.835,True
RUL_CYL1_LIN_U02,126.99,0.3298,0.3327,8.019627879198637,7.649825894963991,10.838284453593277,6.0,0.822,True
RUL_CYL1_LIN_U02,127.99,0.3245,0.3157,4.263582914274039,3.447262793977745,4.999145584570604,5.0,0.803,True
RUL_CYL1_LIN_U02,128.99,0.3192,0.3027,1.811516894943935,0.5462059139465909,1.811516894943935,4.0,0.786,True
RUL_CYL1_LIN_U02,129.99,0.3139,0.301,0.40749992568672155,0.18963241179424897,0.40749992568672155,3.0,0.79,True
RUL_CYL1_LIN_U02,130.99,0.3087,0.3051,1.0917894479242547,0.9228036854367617,1.3365393626137938,2.0,0.804,True
RUL_CYL1_LIN_U02,131.99,0.3034,0.3079,1.5968018106126114,1.362230140446105,1.9289630788620575,1.0,0.822,True
RUL_CYL3_EXP_U02,9.99,0.991,0.9812,,,,153.0,0.398,False
RUL_CYL3_EXP_U02,10.99,0.99,0.9203,,,,152.0,0.073,False
RUL_CYL3_EXP_U02,11.99,0.989,0.9201,,,,151.0,0.273,False
RUL_CYL3_EXP_U02,12.99,0.988,0.9184,10.239357687076163,10.239357687076163,822.341222076471,150.0,0.418,True
RUL_CYL3_EXP_U02,13.99,0.9869,0.9124,12.462734673750171,12.462734673750171,300.2018759109446,149.0,0.526,True
RUL_CYL3_EXP_U02,14.99,0.9859,0.9339,89.97346551585888,0.0,1543.958868898125,148.0,0.508,True
RUL_CYL3_EXP_U02,15.99,0.9848,0.9542,,,,147.0,0.385,False
RUL_CYL3_EXP_U02,16.99,0.9837,0.9153,112.4350809192302,0.0,2077.6252916720914,146.0,0.452,True
RUL_CYL3_EXP_U02,17.99,0.9826,0.9695,,,,145.0,0.268,False
RUL_CYL3_EXP_U02,18.99,0.9815,0.9779,,,,144.0,0.129,False
RUL_CYL3_EXP_U02,19.99,0.9803,0.9796,,,,143.0,0.052,False
RUL_CYL3_EXP_U02,20.99,0.9792,0.9797,,,,142.0,0.015,False
RUL_CYL3_EXP_U02,21.99,0.978,0.9799,,,,141.0,0.001,False
RUL_CYL3_EXP_U02,22.99,0.9768,0.9797,,,,140.0,0.001,False
RUL_CYL3_EXP_U02,23.99,0.9755,0.9764,,,,139.0,0.007,False
RUL_CYL3_EXP_U02,24.99,0.9743,0.9771,,,,138.0,0.016,False
RUL_CYL3_EXP_U02,25.99,0.973,0.9756,,,,137.0,0.025,False
RUL_CYL3_EXP_U02,26.99,0.9717,0.975,,,,136.0,0.034,False
RUL_CYL3_EXP_U02,27.99,0.9704,0.9744,,,,135.0,0.043,False
RUL_CYL3_EXP_U02,28.99,0.9691,0.9744,,,,134.0,0.05,False
RUL_CYL3_EXP_U02,29.99,0.9677,0.9744,,,,133.0,0.058,False
RUL_CYL3_EXP_U02,30.99,0.9663,0.9734,,,,132.0,0.063,False
RUL_CYL3_EXP_U02,31.99,0.9649,0.9728,,,,131.0,0.067,False
RUL_CYL3_EXP_U02,32.99,0.9635,0.9722,,,,130.0,0.07,False
RUL_CYL3_EXP_U02,33.99,0.9621,0.9702,,,,129.0,0.07,False
RUL_CYL3_EXP_U02,34.99,0.9606,0.9701,,,,128.0,0.088,False
RUL_CYL3_EXP_U02,35.99,0.9591,0.9701,,,,127.0,0.09,False
RUL_CYL3_EXP_U02,36.99,0.9576,0.9381,,,,126.0,0.063,False
RUL_CYL3_EXP_U02,37.99,0.956,0.9374,,,,125.0,0.082,False
RUL_CYL3_EXP_U02,38.99,0.9544,0.9345,,,,124.0,0.093,False
RUL_CYL3_EXP_U02,39.99,0.9528,0.9345,,,,123.0,0.09,False
RUL_CYL3_EXP_U02,40.99,0.9512,0.9346,,,,122.0,0.023,False
RUL_CYL3_EXP_U02,41.99,0.9496,0.931,,,,121.0,0.0,False
RUL_CYL3_EXP_U02,42.99,0.9479,0.931,,,,120.0,0.04,False
RUL_CYL3_EXP_U02,43.99,0.9462,0.9599,,,,119.0,0.129,False
RUL_CYL3_EXP_U02,44.99,0.9444,0.9596,,,,118.0,0.211,False
RUL_CYL3_EXP_U02,45.99,0.9426,0.9599,,,,117.0,0.24,False
RUL_CYL3_EXP_U02,46.99,0.9408,0.9603,467.37425597319606,0.0,4672.69890456882,116.0,0.517,True
RUL_CYL3_EXP_U02,47.99,0.939,0.9524,452.4470815613781,0.0,4191.674526811221,115.0,0.534,True
RUL_CYL3_EXP_U02,48.99,0.9372,0.9264,398.11796870711055,0.0,2995.653337421453,114.0,0.569,True
RUL_CYL3_EXP_U02,49.99,0.9353,0.9262,374.57603076349534,0.0,2504.492994209995,113.0,0.595,True
RUL_CYL3_EXP_U02,50.99,0.9333,0.9175,342.6984687874525,0.0,1997.0553882697932,112.0,0.62,True
RUL_CYL3_EXP_U02,51.99,0.9314,0.9154,321.2183192019819,0.0,1686.3491799845974,111.0,0.641,True
RUL_CYL3_EXP_U02,52.99,0.9294,0.9143,305.6859439671144,0.0,1479.0819983426584,110.0,0.658,True
RUL_CYL3_EXP_U02,53.99,0.9274,0.9163,295.5509858194028,0.0,1336.8374020980332,109.0,0.675,True
RUL_CYL3_EXP_U02,54.99,0.9253,0.9164,289.6648625473288,0.0,1260.6914433364789,108.0,0.685,True
RUL_CYL3_EXP_U02,55.99,0.9232,0.9152,284.48441682401943,0.0,1198.6465935849208,107.0,0.693,True
RUL_CYL3_EXP_U02,56.99,0.9211,0.9173,285.80151323349725,0.0,1210.1840583885892,106.0,0.692,True
RUL_CYL3_EXP_U02,57.99,0.9189,0.9121,282.13327970556577,0.0,1177.1881595523323,105.0,0.694,True
RUL_CYL3_EXP_U02,58.99,0.9167,0.9123,284.85779069573,0.0,1209.583460632251,104.0,0.69,True
RUL_CYL3_EXP_U02,59.99,0.9145,0.9126,291.62140626814744,0.0,1293.0902075075896,103.0,0.679,True
RUL_CYL3_EXP_U02,60.99,0.9122,0.9076,294.47676642737775,0.0,1337.7133641612802,102.0,0.672,True
RUL_CYL3_EXP_U02,61.99,0.9099,0.9075,303.6002203765856,0.0,1452.631026049945,101.0,0.661,True
RUL_CYL3_EXP_U02,62.99,0.9076,0.9069,316.35553284241524,0.0,1622.3876260740503,100.0,0.645,True
RUL_CYL3_EXP_U02,63.99,0.9052,0.902,325.09041021323105,0.0,1747.6647367459643,99.0,0.635,True
RUL_CYL3_EXP_U02,64.99,0.9027,0.9015,341.90462251638536,0.0,1978.7043514121133,98.0,0.622,True
RUL_CYL3_EXP_U02,65.99,0.9003,0.8939,74.66798669759662,74.66798669759662,1163.7808333623561,97.0,0.617,True
RUL_CYL3_EXP_U02,66.99,0.8978,0.8987,84.18049607182503,84.18049607182503,1192.8696384118853,96.0,0.648,True
RUL_CYL3_EXP_U02,67.99,0.8952,0.8979,324.9764188395227,0.0,1579.7316261902656,95.0,0.676,True
RUL_CYL3_EXP_U02,68.99,0.8926,0.8984,312.91805387972903,0.0,1399.330982111931,94.0,0.706,True
RUL_CYL3_EXP_U02,69.99,0.89,0.8988,304.432494030378,0.0,1295.4592058135736,93.0,0.729,True
RUL_CYL3_EXP_U02,70.99,0.8873,0.897,296.1106437480569,0.0,1203.9121960228333,92.0,0.748,True
RUL_CYL3_EXP_U02,71.99,0.8845,0.8759,260.58733996169616,0.0,885.5562118632779,91.0,0.795,True
RUL_CYL3_EXP_U02,72.99,0.8818,0.8756,241.73156772729584,0.0,731.4794606089113,90.0,0.836,True
RUL_CYL3_EXP_U02,73.99,0.8789,0.8674,238.32097248886842,0.0,714.3564594674834,89.0,0.836,True
RUL_CYL3_EXP_U02,74.99,0.8761,0.8681,243.02801898737331,0.0,749.5299186235593,88.0,0.839,True
RUL_CYL3_EXP_U02,75.99,0.8732,0.8677,251.85262250669385,0.0,821.2321321169419,87.0,0.847,True
RUL_CYL3_EXP_U02,76.99,0.8702,0.8624,82.9640444434908,82.9640444434908,794.8343231672843,86.0,0.866,True
RUL_CYL3_EXP_U02,77.99,0.8672,0.8621,64.15700098486009,64.15700098486009,692.5710184479012,85.0,0.882,True
RUL_CYL3_EXP_U02,78.99,0.8641,0.862,63.10654471857224,63.10654471857224,656.5785618400142,84.0,0.887,True
RUL_CYL3_EXP_U02,79.99,0.861,0.8624,63.1716576426757,63.1716576426757,644.9612681150553,83.0,0.89,True
RUL_CYL3_EXP_U02,80.99,0.8578,0.8594,66.94743642772964,66.94743642772964,636.5882878213724,82.0,0.904,True
RUL_CYL3_EXP_U02,81.99,0.8546,0.8556,72.04003588232179,72.04003588232179,628.6773394262246,81.0,0.919,True
RUL_CYL3_EXP_U02,82.99,0.8513,0.8507,77.63164376693406,77.63164376693406,613.6518094144841,80.0,0.934,True
RUL_CYL3_EXP_U02,83.99,0.848,0.8503,85.48775986348191,85.48775986348191,625.0649835758926,79.0,0.943,True
RUL_CYL3_EXP_U02,84.99,0.8446,0.845,91.12942515238403,91.12942515238403,612.7583476555426,78.0,0.949,True
RUL_CYL3_EXP_U02,85.99,0.8411,0.8301,82.342755748784,82.342755748784,513.4506967330905,77.0,0.947,True
RUL_CYL3_EXP_U02,86.99,0.8376,0.8286,75.75359071820132,75.75359071820132,461.9297412788456,76.0,0.947,True
RUL_CYL3_EXP_U02,87.99,0.834,0.8295,78.10166691756173,78.10166691756173,448.5896533751214,75.0,0.952,True
RUL_CYL3_EXP_U02,88.99,0.8304,0.8174,71.84699293089399,71.84699293089399,389.4334677282904,74.0,0.952,True
RUL_CYL3_EXP_U02,89.99,0.8267,0.8164,68.40046469583477,68.40046469583477,361.5720502119686,73.0,0.953,True
RUL_CYL3_EXP_U02,90.99,0.823,0.8163,70.67589250097315,70.67589250097315,353.30282822468854,72.0,0.957,True
RUL_CYL3_EXP_U02,91.99,0.8192,0.8032,65.41099802493316,65.41099802493316,309.69267542422756,71.0,0.956,True
RUL_CYL3_EXP_U02,92.99,0.8153,0.8032,63.48928485231254,63.48928485231254,293.5392612242866,70.0,0.958,True
RUL_CYL3_EXP_U02,93.99,0.8114,0.8019,65.52309830711148,65.52309830711148,286.94297480594525,69.0,0.962,True
RUL_CYL3_EXP_U02,94.99,0.8073,0.8038,71.71367090701962,71.71367090701962,296.24582974762444,68.0,0.964,True
RUL_CYL3_EXP_U02,95.99,0.8033,0.8035,139.6022842060253,0.0,239.19838031077904,67.0,0.968,True
RUL_CYL3_EXP_U02,96.99,0.7991,0.7949,136.32655666673446,0.0,230.59427005844387,66.0,0.969,True
RUL_CYL3_EXP_U02,97.99,0.7949,0.7946,136.82477186579663,63.17599184795222,232.2461184100549,65.0,0.968,True
RUL_CYL3_EXP_U02,98.99,0.7906,0.7949,139.45014037558957,61.68154144043986,240.70474340130698,64.0,0.966,True
RUL_CYL3_EXP_U02,99.99,0.7863,0.7947,144.02301468969412,58.6502180762089,256.16635526911693,63.0,0.963,True
RUL_CYL3_EXP_U02,100.99,0.7819,0.7963,151.439842691806,53.06522395029097,282.3945110312392,62.0,0.96,True
RUL_CYL3_EXP_U02,101.99,0.7774,0.7895,149.96722012350872,53.15696261673982,278.98983670545493,61.0,0.958,True
RUL_CYL3_EXP_U02,102.99,0.7728,0.7676,139.3656616495394,57.760992451956426,247.26359996847634,60.0,0.956,True
RUL_CYL3_EXP_U02,103.99,0.7681,0.7672,135.10496805671025,60.416451625019235,233.03434328549648,59.0,0.96,True
RUL_CYL3_EXP_U02,104.99,0.7634,0.7674,133.16471546591626,61.55422286248121,226.67801038147462,58.0,0.962,True
RUL_CYL3_EXP_U02,105.99,0.7586,0.7666,132.3676481724521,61.880862547651134,224.30662509371825,57.0,0.962,True
RUL_CYL3_EXP_U02,106.99,0.7537,0.7629,130.2150268743814,62.512313506473916,218.32207924662617,56.0,0.964,True
RUL_CYL3_EXP_U02,107.99,0.7487,0.7634,130.92478449774862,62.2181064064945,220.44240447073452,55.0,0.963,True
RUL_CYL3_EXP_U02,108.99,0.7436,0.7509,126.60410189196249,62.70922897881212,209.71458945288623,54.0,0.963,True
RUL_CYL3_EXP_U02,109.99,0.7385,0.7492,126.76660253709728,62.41178534507149,210.5917710366753,53.0,0.963,True
RUL_CYL3_EXP_U02,110.99,0.7333,0.7492,128.51816236170208,61.56614268158174,216.04920573548867,52.0,0.964,True
RUL_CYL3_EXP_U02,111.99,0.7279,0.7167,114.68152138322684,0.0,181.33593101669067,51.0,0.946,True
RUL_CYL3_EXP_U02,112.99,0.7225,0.7175,56.250586371449046,56.250586371449046,194.56159523661893,50.0,0.938,True
RUL_CYL3_EXP_U02,113.99,0.717,0.7173,46.999507575689606,46.999507575689606,174.36799668726042,49.0,0.936,True
